Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,834,59.833,850.695,-263,-8.767,33578.668
Moderate_Risk:Fibonacci,835,53.667,1004.851,-1485,-49.5,20381.086
Moderate_Risk:Fibonacci,836,51.867,973.706,-1508,-50.267,13831.582
Moderate_Risk:Fibonacci,837,55.767,724.116,-1286,-42.867,22822.878
Moderate_Risk:Fibonacci,838,43.767,797.082,-2132,-71.067,7993.03
Moderate_Risk:Fibonacci,839,67.267,999.926,860,28.667,63961.678
Moderate_Risk:Fibonacci,840,53.6,851.559,-876,-29.2,26649.89
Moderate_Risk:Fibonacci,841,47.867,962.671,-1529,-50.967,18555.551
Moderate_Risk:Fibonacci,842,52.667,881.126,-1222,-40.733,19940.616
Moderate_Risk:Fibonacci,843,47.867,959.637,-697,-23.233,30207.909
Moderate_Risk:Fibonacci,844,54.2,867.89,-1192,-39.733,22182.202
Moderate_Risk:Fibonacci,845,59.467,1056.878,589,19.633,55452.792
Moderate_Risk:Fibonacci,846,56.267,1155.651,771,25.7,92986.355
Moderate_Risk:Fibonacci,847,52.3,675.183,-2485,-82.833,4404.557
Moderate_Risk:Fibonacci,848,49.933,1003.582,-1325,-44.167,20796.006
Moderate_Risk:Fibonacci,849,48.333,969.885,-1330,-44.333,16837.816
Moderate_Risk:Fibonacci,850,41.6,619.834,-3000,-100.0,0.0
Moderate_Risk:Fibonacci,851,48.6,1015.421,-1123,-37.433,27437.289
Moderate_Risk:Fibonacci,852,39.767,738.806,-2448,-81.6,5089.766
Moderate_Risk:Fibonacci,853,49.433,1014.392,-983,-32.767,23192.323
Moderate_Risk:Fibonacci,854,46.8,1254.648,-1217,-40.567,18561.495
Moderate_Risk:Fibonacci,855,48.3,1158.424,-423,-14.1,33667.61
Moderate_Risk:Fibonacci,856,53.667,1019.195,59,1.967,38490.654
Moderate_Risk:Fibonacci,857,48.933,795.099,-1019,-33.967,37214.93
Moderate_Risk:Fibonacci,858,50.5,1259.086,149,4.967,57307.964
Moderate_Risk:Fibonacci,859,55.733,1023.099,1158,38.6,85257.283
