Player,replication,avg_num_rounds,variance_rounds,sum_profits,mean_day_profits,variance_profits
Moderate_Risk:Fibonacci,55,94.4,319.49,-457.875,-15.262,1273.123
Moderate_Risk:Fibonacci,56,96.733,197.651,-162.0,-5.4,961.869
Moderate_Risk:Fibonacci,57,95.067,305.651,-348.125,-11.604,1644.132
Moderate_Risk:Fibonacci,58,95.233,133.978,-636.5,-21.217,1958.701
Moderate_Risk:Fibonacci,59,92.467,426.878,-585.0,-19.5,1521.517
Moderate_Risk:Fibonacci,60,89.8,612.855,-456.0,-15.2,1746.062
Moderate_Risk:Fibonacci,61,93.267,298.34,-539.25,-17.975,1757.441
Moderate_Risk:Fibonacci,62,97.967,124.033,-176.25,-5.875,654.986
Moderate_Risk:Fibonacci,63,96.633,256.033,-424.0,-14.133,957.77
Moderate_Risk:Fibonacci,64,93.733,463.857,-492.5,-16.417,1322.898
Moderate_Risk:Fibonacci,65,95.067,354.961,-150.5,-5.017,940.353
Moderate_Risk:Fibonacci,66,97.8,113.2,-78.0,-2.6,930.8
Moderate_Risk:Fibonacci,67,97.3,146.976,-198.0,-6.6,1210.472
